# stan_version_major = 2
# stan_version_minor = 24
# stan_version_patch = 0
# model = lognormal_inf_model
# method = sample (Default)
#   sample
#     num_samples = 25000
#     num_warmup = 25000
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 1
# data
#   file = E:\Aerosols\aerosols\temp.data.R
# init = E:\Aerosols\aerosols\temp.init.R
# random
#   seed = 214200
# output
#   file = output-1.csv
#   diagnostic_file =  (Default)
#   refresh = 2500
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu_mu,mu_sigma,sigma_alpha,sigma_beta,mu,sigma
1.62714e+09,1,2.93386e-07,2,3,0,-1.62714e+09,-0.306945,0.0100041,1.99992,2.24957,4.21651,0.441724
1.62714e+09,1,2.93386e-07,1,1,0,-1.62714e+09,-0.306945,0.0100041,1.99992,2.24957,4.21651,0.441724
1.62714e+09,0.699792,2.93386e-07,3,7,0,-1.62714e+09,-0.306945,0.0100041,1.99992,2.24957,4.21651,0.441724
1.62714e+09,1,2.93386e-07,1,1,0,-1.62714e+09,-0.306945,0.0100041,1.99992,2.24957,4.21651,0.441724
1.62714e+09,1,2.93386e-07,1,1,0,-1.62714e+09,-0.306945,0.0100041,1.99992,2.24957,4.21651,0.441724
1.62715e+09,0.803289,2.93386e-07,2,3,0,-1.62714e+09,-0.306945,0.0100041,1.99992,2.24957,4.21651,0.441724
1.62715e+09,1,2.93386e-07,1,1,0,-1.62715e+09,-0.306945,0.0100041,1.99992,2.24957,4.21651,0.441724
1.62715e+09,0.907939,2.93386e-07,2,3,0,-1.62715e+09,-0.306945,0.0100041,1.99992,2.24957,4.21652,0.441724
1.62715e+09,0.636391,2.93386e-07,2,3,0,-1.62715e+09,-0.306945,0.0100041,1.99992,2.24957,4.21652,0.441724
1.62715e+09,0.762689,2.93386e-07,2,3,0,-1.62715e+09,-0.306945,0.0100041,1.99992,2.24957,4.21652,0.441724
1.62715e+09,0.952667,2.93386e-07,1,1,0,-1.62715e+09,-0.306945,0.0100041,1.99992,2.24957,4.21652,0.441724
1.62715e+09,0.905045,2.93386e-07,2,3,0,-1.62715e+09,-0.306945,0.0100041,1.99992,2.24957,4.21652,0.441724
1.62715e+09,0.990906,2.93386e-07,2,3,0,-1.62715e+09,-0.306945,0.0100041,1.99992,2.24957,4.21652,0.441724
1.62715e+09,0.708679,2.93386e-07,3,7,0,-1.62715e+09,-0.306945,0.0100041,1.99992,2.24957,4.21654,0.441724
1.62716e+09,1,2.93386e-07,1,1,0,-1.62715e+09,-0.306945,0.0100041,1.99992,2.24957,4.21654,0.441724
1.62716e+09,0.878246,2.93386e-07,2,3,0,-1.62716e+09,-0.306945,0.0100041,1.99992,2.24957,4.21655,0.441724
1.62716e+09,0.0254267,2.93386e-07,6,117,1,-1.62716e+09,-0.306945,0.0100041,1.99992,2.24957,4.21655,0.441724
1.62716e+09,0.866855,2.93386e-07,1,1,0,-1.62716e+09,-0.306945,0.0100041,1.99992,2.24957,4.21655,0.441724
1.62716e+09,0.914803,2.93386e-07,1,1,0,-1.62716e+09,-0.306945,0.0100041,1.99992,2.24957,4.21655,0.441724
1.62716e+09,0.201316,2.93386e-07,5,31,0,-1.62716e+09,-0.306945,0.0100041,1.99992,2.24957,4.21655,0.441724
1.62716e+09,0.814926,2.93386e-07,2,3,0,-1.62716e+09,-0.306945,0.0100041,1.99992,2.24957,4.21656,0.441724
1.62716e+09,0.886572,2.93386e-07,2,3,0,-1.62716e+09,-0.306945,0.0100041,1.99992,2.24957,4.21656,0.441724
1.62716e+09,0.952157,2.93386e-07,2,3,0,-1.62716e+09,-0.306945,0.0100041,1.99992,2.24957,4.21656,0.441724
1.62716e+09,0.21433,2.93386e-07,5,31,0,-1.62716e+09,-0.306945,0.0100041,1.99992,2.24957,4.21656,0.441724
1.62716e+09,0.895086,2.93386e-07,2,3,0,-1.62716e+09,-0.306945,0.0100041,1.99992,2.24957,4.21656,0.441724
1.62716e+09,0.718285,2.93386e-07,2,3,0,-1.62716e+09,-0.306945,0.0100041,1.99992,2.24957,4.21657,0.441724
1.62716e+09,1,2.93386e-07,1,1,0,-1.62716e+09,-0.306945,0.0100041,1.99992,2.24957,4.21657,0.441724
1.62716e+09,0.995646,2.93386e-07,1,1,0,-1.62716e+09,-0.306945,0.0100041,1.99992,2.24957,4.21657,0.441724
1.62716e+09,0.595717,2.93386e-07,1,1,0,-1.62716e+09,-0.306945,0.0100041,1.99992,2.24957,4.21657,0.441724
1.62716e+09,0.325148,2.93386e-07,4,15,0,-1.62716e+09,-0.306945,0.0100041,1.99992,2.24957,4.21657,0.441724
1.62716e+09,0.987983,2.93386e-07,1,1,0,-1.62716e+09,-0.306945,0.0100041,1.99992,2.24957,4.21657,0.441724
1.62716e+09,0.735994,2.93386e-07,2,3,0,-1.62716e+09,-0.306945,0.0100041,1.99992,2.24957,4.21657,0.441724
1.62717e+09,0.848102,2.93386e-07,2,3,0,-1.62716e+09,-0.306945,0.0100041,1.99992,2.24957,4.21657,0.441724
1.62717e+09,0.849915,2.93386e-07,2,3,0,-1.62717e+09,-0.306945,0.0100041,1.99992,2.24957,4.21657,0.441724
1.62717e+09,0.67998,2.93386e-07,2,3,0,-1.62717e+09,-0.306945,0.0100041,1.99992,2.24957,4.21658,0.441724
1.62717e+09,1,2.93386e-07,1,1,0,-1.62717e+09,-0.306945,0.0100041,1.99992,2.24957,4.21658,0.441724
1.62717e+09,0.322456,2.93386e-07,4,15,0,-1.62717e+09,-0.306945,0.0100041,1.99992,2.24957,4.21658,0.441724
1.62717e+09,0.745841,2.93386e-07,3,7,0,-1.62717e+09,-0.306945,0.0100041,1.99992,2.24957,4.21658,0.441724
1.62717e+09,0.779029,2.93386e-07,1,1,0,-1.62717e+09,-0.306945,0.0100041,1.99992,2.24957,4.21658,0.441724
1.62717e+09,0.77675,2.93386e-07,3,7,0,-1.62717e+09,-0.306945,0.0100041,1.99992,2.24957,4.21658,0.441724
1.62717e+09,0.93203,2.93386e-07,3,7,0,-1.62717e+09,-0.306945,0.0100041,1.99992,2.24957,4.21658,0.441724
1.62717e+09,0.864242,2.93386e-07,2,3,0,-1.62717e+09,-0.306945,0.0100041,1.99992,2.24957,4.21658,0.441724
1.62717e+09,1,2.93386e-07,1,1,0,-1.62717e+09,-0.306945,0.0100041,1.99992,2.24957,4.21658,0.441724
1.62717e+09,0.796044,2.93386e-07,1,1,0,-1.62717e+09,-0.306945,0.0100041,1.99992,2.24957,4.21658,0.441724
1.62717e+09,0.651373,2.93386e-07,3,7,0,-1.62717e+09,-0.306945,0.0100041,1.99992,2.24957,4.21658,0.441724
1.62717e+09,1,2.93386e-07,1,1,0,-1.62717e+09,-0.306945,0.0100041,1.99992,2.24957,4.21659,0.441724
1.62717e+09,0.634838,2.93386e-07,2,3,0,-1.62717e+09,-0.306945,0.0100041,1.99992,2.24957,4.21659,0.441724
1.62717e+09,0.746739,2.93386e-07,3,7,0,-1.62717e+09,-0.306945,0.0100041,1.99992,2.24957,4.21659,0.441724
1.62717e+09,0.682589,2.93386e-07,3,7,0,-1.62717e+09,-0.306945,0.0100041,1.99992,2.24957,4.2166,0.441724
1.62717e+09,1,2.93386e-07,1,1,0,-1.62717e+09,-0.306945,0.0100041,1.99992,2.24957,4.2166,0.441724
1.62717e+09,0.972108,2.93386e-07,2,3,0,-1.62717e+09,-0.306945,0.0100041,1.99992,2.24957,4.2166,0.441724
1.62718e+09,1,2.93386e-07,1,1,0,-1.62717e+09,-0.306945,0.0100041,1.99992,2.24957,4.2166,0.441724
1.62718e+09,0.815134,2.93386e-07,1,1,0,-1.62718e+09,-0.306945,0.0100041,1.99992,2.24957,4.2166,0.441724
1.62718e+09,0.901829,2.93386e-07,1,1,0,-1.62718e+09,-0.306945,0.0100041,1.99992,2.24957,4.2166,0.441724
1.62718e+09,1,2.93386e-07,1,1,0,-1.62718e+09,-0.306945,0.0100041,1.99992,2.24957,4.2166,0.441724
1.62718e+09,0.874089,2.93386e-07,1,1,0,-1.62718e+09,-0.306945,0.0100041,1.99992,2.24957,4.21661,0.441724
1.62718e+09,0.664478,2.93386e-07,1,1,0,-1.62718e+09,-0.306945,0.0100041,1.99992,2.24957,4.21661,0.441724
1.62718e+09,0.479879,2.93386e-07,4,15,0,-1.62718e+09,-0.306945,0.0100041,1.99992,2.24957,4.21661,0.441724
1.62718e+09,0.796326,2.93386e-07,3,7,0,-1.62718e+09,-0.306945,0.0100041,1.99992,2.24957,4.21661,0.441724
1.62718e+09,0.683468,2.93386e-07,3,7,0,-1.62718e+09,-0.306945,0.0100041,1.99992,2.24957,4.21661,0.441724
1.62718e+09,0.882473,2.93386e-07,1,1,0,-1.62718e+09,-0.306945,0.0100041,1.99992,2.24957,4.21661,0.441724
1.62718e+09,0.944517,2.93386e-07,2,3,0,-1.62718e+09,-0.306945,0.0100041,1.99992,2.24957,4.21661,0.441724
1.62718e+09,0.570602,2.93386e-07,1,1,0,-1.62718e+09,-0.306945,0.0100041,1.99992,2.24957,4.21661,0.441724
1.62718e+09,0.676726,2.93386e-07,3,7,0,-1.62718e+09,-0.306945,0.0100041,1.99992,2.24957,4.21663,0.441724
1.62718e+09,0.717855,2.93386e-07,2,3,0,-1.62718e+09,-0.306945,0.0100041,1.99992,2.24957,4.21663,0.441724
1.62718e+09,0.855003,2.93386e-07,1,1,0,-1.62718e+09,-0.306945,0.0100041,1.99992,2.24957,4.21663,0.441724
1.62719e+09,0.93552,2.93386e-07,1,1,0,-1.62718e+09,-0.306945,0.0100041,1.99992,2.24957,4.21663,0.441724
1.62719e+09,0.913961,2.93386e-07,1,1,0,-1.62719e+09,-0.306945,0.0100041,1.99992,2.24957,4.21663,0.441724
1.62719e+09,1,2.93386e-07,1,1,0,-1.62719e+09,-0.306945,0.0100041,1.99992,2.24957,4.21663,0.441724
1.62719e+09,0.581468,2.93386e-07,2,3,0,-1.62719e+09,-0.306945,0.0100041,1.99992,2.24957,4.21663,0.441724
1.62719e+09,0.84766,2.93386e-07,2,3,0,-1.62719e+09,-0.306945,0.0100041,1.99992,2.24957,4.21664,0.441724
1.62719e+09,0.44028,2.93386e-07,4,15,0,-1.62719e+09,-0.306945,0.0100041,1.99992,2.24957,4.21664,0.441724
1.62719e+09,0.802259,2.93386e-07,1,1,0,-1.62719e+09,-0.306945,0.0100041,1.99992,2.24957,4.21664,0.441724
1.62719e+09,0.78404,2.93386e-07,3,7,0,-1.62719e+09,-0.306945,0.0100041,1.99992,2.24957,4.21664,0.441724
1.62719e+09,0.907452,2.93386e-07,2,3,0,-1.62719e+09,-0.306945,0.0100041,1.99992,2.24957,4.21664,0.441724
1.62719e+09,0.610284,2.93386e-07,1,1,0,-1.62719e+09,-0.306945,0.0100041,1.99992,2.24957,4.21664,0.441724
1.62719e+09,0.175667,2.93386e-07,5,31,0,-1.62719e+09,-0.306945,0.0100041,1.99992,2.24957,4.21665,0.441724
1.62719e+09,0.442032,2.93386e-07,1,1,0,-1.62719e+09,-0.306945,0.0100041,1.99992,2.24957,4.21665,0.441724
1.62719e+09,0.843603,2.93386e-07,1,1,0,-1.62719e+09,-0.306945,0.0100041,1.99992,2.24957,4.21665,0.441724
1.62719e+09,1,2.93386e-07,1,1,0,-1.62719e+09,-0.306945,0.0100041,1.99992,2.24957,4.21665,0.441724
1.62719e+09,1,2.93386e-07,1,1,0,-1.62719e+09,-0.306945,0.0100041,1.99992,2.24957,4.21665,0.441724
1.62719e+09,0.893253,2.93386e-07,2,3,0,-1.62719e+09,-0.306945,0.0100041,1.99992,2.24957,4.21665,0.441724
1.62719e+09,0.701036,2.93386e-07,1,1,0,-1.62719e+09,-0.306945,0.0100041,1.99992,2.24957,4.21666,0.441724
1.62719e+09,1,2.93386e-07,1,1,0,-1.62719e+09,-0.306945,0.0100041,1.99992,2.24957,4.21666,0.441724
1.62719e+09,0.668089,2.93386e-07,1,1,0,-1.62719e+09,-0.306945,0.0100041,1.99992,2.24957,4.21666,0.441724
1.62719e+09,0.872007,2.93386e-07,1,1,0,-1.62719e+09,-0.306945,0.0100041,1.99992,2.24957,4.21666,0.441724
1.62719e+09,0.888409,2.93386e-07,1,1,0,-1.62719e+09,-0.306945,0.0100041,1.99992,2.24957,4.21666,0.441724
1.6272e+09,0.578448,2.93386e-07,3,7,0,-1.62719e+09,-0.306945,0.0100041,1.99992,2.24957,4.21667,0.441724
1.6272e+09,0.941163,2.93386e-07,2,3,0,-1.6272e+09,-0.306945,0.0100041,1.99992,2.24957,4.21668,0.441724
1.6272e+09,0.848112,2.93386e-07,1,1,0,-1.6272e+09,-0.306945,0.0100041,1.99992,2.24957,4.21668,0.441724
1.6272e+09,0.961507,2.93386e-07,2,3,0,-1.6272e+09,-0.306945,0.0100041,1.99992,2.24957,4.21668,0.441724
1.6272e+09,0.665863,2.93386e-07,2,3,0,-1.6272e+09,-0.306945,0.0100041,1.99992,2.24957,4.21668,0.441724
1.6272e+09,0.665159,2.93386e-07,1,1,0,-1.6272e+09,-0.306945,0.0100041,1.99992,2.24957,4.21668,0.441724
1.62721e+09,0.751327,2.93386e-07,3,7,0,-1.6272e+09,-0.306945,0.0100041,1.99992,2.24957,4.21669,0.441724
1.62721e+09,0.575893,2.93386e-07,3,7,0,-1.62721e+09,-0.306945,0.0100041,1.99992,2.24957,4.2167,0.441724
1.62722e+09,0.434756,2.93386e-07,4,15,0,-1.62721e+09,-0.306945,0.0100041,1.99992,2.24957,4.21673,0.441724
1.62722e+09,0.646433,2.93386e-07,2,3,0,-1.62722e+09,-0.306945,0.0100041,1.99992,2.24957,4.21673,0.441724
1.62722e+09,0.245592,2.93386e-07,4,15,0,-1.62722e+09,-0.306945,0.0100041,1.99992,2.24957,4.21674,0.441724
1.62722e+09,0.650989,2.93386e-07,1,1,0,-1.62722e+09,-0.306945,0.0100041,1.99992,2.24957,4.21674,0.441724
1.62722e+09,0.981469,2.93386e-07,2,3,0,-1.62722e+09,-0.306945,0.0100041,1.99992,2.24957,4.21674,0.441724
1.62722e+09,0.79702,2.93386e-07,1,1,0,-1.62722e+09,-0.306945,0.0100041,1.99992,2.24957,4.21674,0.441724
1.62722e+09,0.869867,2.93386e-07,2,3,0,-1.62722e+09,-0.306945,0.0100041,1.99992,2.24957,4.21674,0.441724
1.62722e+09,0.717539,2.93386e-07,2,3,0,-1.62722e+09,-0.306945,0.0100041,1.99992,2.24957,4.21675,0.441724
1.62722e+09,0.878992,2.93386e-07,1,1,0,-1.62722e+09,-0.306945,0.0100041,1.99992,2.24957,4.21675,0.441724
1.62723e+09,0.922208,2.93386e-07,2,3,0,-1.62722e+09,-0.306945,0.0100041,1.99992,2.24957,4.21675,0.441724
1.62723e+09,0.638281,2.93386e-07,2,3,0,-1.62723e+09,-0.306945,0.0100041,1.99992,2.24957,4.21676,0.441724
1.62723e+09,0.597764,2.93386e-07,3,7,0,-1.62723e+09,-0.306945,0.0100041,1.99992,2.24957,4.21676,0.441724
1.62723e+09,0.794096,2.93386e-07,1,1,0,-1.62723e+09,-0.306945,0.0100041,1.99992,2.24957,4.21677,0.441724
1.62724e+09,0.69923,2.93386e-07,3,7,0,-1.62723e+09,-0.306945,0.0100041,1.99992,2.24957,4.21678,0.441724
1.62724e+09,0.986685,2.93386e-07,1,1,0,-1.62724e+09,-0.306945,0.0100041,1.99992,2.24957,4.21678,0.441724
1.62724e+09,0.723263,2.93386e-07,2,3,0,-1.62724e+09,-0.306945,0.0100041,1.99992,2.24957,4.21678,0.441724
1.62724e+09,0.0492133,2.93386e-07,7,127,0,-1.62724e+09,-0.306945,0.0100041,1.99992,2.24957,4.21679,0.441724
1.62724e+09,0.569771,2.93386e-07,3,7,0,-1.62724e+09,-0.306945,0.0100041,1.99992,2.24957,4.21679,0.441724
1.62724e+09,0.829371,2.93386e-07,2,3,0,-1.62724e+09,-0.306945,0.0100041,1.99992,2.24957,4.21679,0.441724
1.62724e+09,0.615274,2.93386e-07,2,3,0,-1.62724e+09,-0.306945,0.0100041,1.99992,2.24957,4.21679,0.441724
1.62724e+09,1,2.93386e-07,1,1,0,-1.62724e+09,-0.306945,0.0100041,1.99992,2.24957,4.2168,0.441724
1.62724e+09,0.151369,2.93386e-07,5,31,0,-1.62724e+09,-0.306945,0.0100041,1.99992,2.24957,4.2168,0.441724
1.62724e+09,0.756223,2.93386e-07,1,1,0,-1.62724e+09,-0.306945,0.0100041,1.99992,2.24957,4.2168,0.441724
1.62724e+09,0.962823,2.93386e-07,2,3,0,-1.62724e+09,-0.306945,0.0100041,1.99992,2.24957,4.2168,0.441724
1.62724e+09,0.859727,2.93386e-07,1,1,0,-1.62724e+09,-0.306945,0.0100041,1.99992,2.24957,4.2168,0.441724
1.62725e+09,0.0954348,2.93386e-07,6,63,0,-1.62724e+09,-0.306945,0.0100041,1.99992,2.24957,4.21681,0.441724
1.62725e+09,0.753582,2.93386e-07,3,7,0,-1.62725e+09,-0.306945,0.0100041,1.99992,2.24957,4.21682,0.441724
1.62725e+09,0.945443,2.93386e-07,2,3,0,-1.62725e+09,-0.306945,0.0100041,1.99992,2.24957,4.21682,0.441724
1.62725e+09,0.800438,2.93386e-07,1,1,0,-1.62725e+09,-0.306945,0.0100041,1.99992,2.24957,4.21682,0.441724
1.62725e+09,0.921473,2.93386e-07,2,3,0,-1.62725e+09,-0.306945,0.0100041,1.99992,2.24957,4.21682,0.441724
1.62725e+09,0.07274,2.93386e-07,6,63,0,-1.62725e+09,-0.306945,0.0100041,1.99992,2.24957,4.21684,0.441724
1.62725e+09,1,2.93386e-07,1,1,0,-1.62725e+09,-0.306945,0.0100041,1.99992,2.24957,4.21684,0.441724
1.62726e+09,0.727006,2.93386e-07,2,3,0,-1.62725e+09,-0.306945,0.0100041,1.99992,2.24957,4.21684,0.441724
1.62726e+09,0.669765,2.93386e-07,1,1,0,-1.62726e+09,-0.306945,0.0100041,1.99992,2.24957,4.21684,0.441724
1.62726e+09,0.380455,2.93386e-07,4,15,0,-1.62726e+09,-0.306945,0.0100041,1.99992,2.24957,4.21685,0.441724
1.62726e+09,0.649721,2.93386e-07,1,1,0,-1.62726e+09,-0.306945,0.0100041,1.99992,2.24957,4.21685,0.441724
1.62726e+09,0.988987,2.93386e-07,2,3,0,-1.62726e+09,-0.306945,0.0100041,1.99992,2.24957,4.21685,0.441724
1.62726e+09,0.81776,2.93386e-07,2,3,0,-1.62726e+09,-0.306945,0.0100041,1.99992,2.24957,4.21685,0.441724
1.62726e+09,0.639259,2.93386e-07,3,7,0,-1.62726e+09,-0.306945,0.0100041,1.99992,2.24957,4.21685,0.441724
1.62726e+09,1,2.93386e-07,1,1,0,-1.62726e+09,-0.306945,0.0100041,1.99992,2.24957,4.21685,0.441724
1.62726e+09,0.972136,2.93386e-07,1,1,0,-1.62726e+09,-0.306945,0.0100041,1.99992,2.24957,4.21685,0.441724
1.62726e+09,0.662624,2.93386e-07,1,1,0,-1.62726e+09,-0.306945,0.0100041,1.99992,2.24957,4.21685,0.441724
1.62726e+09,0.806723,2.93386e-07,2,3,0,-1.62726e+09,-0.306945,0.0100041,1.99992,2.24957,4.21685,0.441724
1.62726e+09,0.820739,2.93386e-07,3,7,0,-1.62726e+09,-0.306945,0.0100041,1.99992,2.24957,4.21686,0.441724
1.62726e+09,0.658069,2.93386e-07,2,3,0,-1.62726e+09,-0.306945,0.0100041,1.99992,2.24957,4.21686,0.441724
1.62728e+09,0.347143,2.93386e-07,3,7,0,-1.62726e+09,-0.306945,0.0100041,1.99992,2.24957,4.21691,0.441724
1.62728e+09,0.725674,2.93386e-07,1,1,0,-1.62728e+09,-0.306945,0.0100041,1.99992,2.24957,4.21691,0.441724
1.62728e+09,0.787125,2.93386e-07,3,7,0,-1.62728e+09,-0.306945,0.0100041,1.99992,2.24957,4.21692,0.441724
1.62728e+09,0.739572,2.93386e-07,2,3,0,-1.62728e+09,-0.306945,0.0100041,1.99992,2.24957,4.21692,0.441724
1.62728e+09,0.780675,2.93386e-07,1,1,0,-1.62728e+09,-0.306945,0.0100041,1.99992,2.24957,4.21692,0.441724
1.62728e+09,0.913226,2.93386e-07,2,3,0,-1.62728e+09,-0.306945,0.0100041,1.99992,2.24957,4.21692,0.441724
1.62728e+09,0.776833,2.93386e-07,1,1,0,-1.62728e+09,-0.306945,0.0100041,1.99992,2.24957,4.21692,0.441724
1.62728e+09,0.979628,2.93386e-07,2,3,0,-1.62728e+09,-0.306945,0.0100041,1.99992,2.24957,4.21693,0.441724
1.62728e+09,0.846111,2.93386e-07,2,3,0,-1.62728e+09,-0.306945,0.0100041,1.99992,2.24957,4.21693,0.441724
1.62728e+09,0.928089,2.93386e-07,1,1,0,-1.62728e+09,-0.306945,0.0100041,1.99992,2.24957,4.21693,0.441724
1.62728e+09,0.640346,2.93386e-07,1,1,0,-1.62728e+09,-0.306945,0.0100041,1.99992,2.24957,4.21693,0.441724
1.62729e+09,0.912073,2.93386e-07,2,3,0,-1.62728e+09,-0.306945,0.0100041,1.99992,2.24957,4.21693,0.441724
1.62729e+09,0.283671,2.93386e-07,4,15,0,-1.62729e+09,-0.306945,0.0100041,1.99992,2.24957,4.21693,0.441724
1.62729e+09,1,2.93386e-07,1,1,0,-1.62729e+09,-0.306945,0.0100041,1.99992,2.24957,4.21693,0.441724
1.62729e+09,0.589801,2.93386e-07,2,3,0,-1.62729e+09,-0.306945,0.0100041,1.99992,2.24957,4.21694,0.441724
1.62729e+09,0.678156,2.93386e-07,1,1,0,-1.62729e+09,-0.306945,0.0100041,1.99992,2.24957,4.21694,0.441724
1.62729e+09,0.75006,2.93386e-07,2,3,0,-1.62729e+09,-0.306945,0.0100041,1.99992,2.24957,4.21694,0.441724
1.62729e+09,0.963887,2.93386e-07,1,1,0,-1.62729e+09,-0.306945,0.0100041,1.99992,2.24957,4.21694,0.441724
1.62731e+09,0.346769,2.93386e-07,4,15,0,-1.62729e+09,-0.306945,0.0100041,1.99992,2.24957,4.21699,0.441724
1.62731e+09,1,2.93386e-07,1,1,0,-1.62731e+09,-0.306945,0.0100041,1.99992,2.24957,4.21699,0.441724
1.62731e+09,1,2.93386e-07,1,1,0,-1.62731e+09,-0.306945,0.0100041,1.99992,2.24957,4.21699,0.441724
1.62731e+09,1,2.93386e-07,1,1,0,-1.62731e+09,-0.306945,0.0100041,1.99992,2.24957,4.21699,0.441724
1.62731e+09,0.63619,2.93386e-07,1,1,0,-1.62731e+09,-0.306945,0.0100041,1.99992,2.24957,4.217,0.441724
1.62731e+09,0.763623,2.93386e-07,2,3,0,-1.62731e+09,-0.306945,0.0100041,1.99992,2.24957,4.217,0.441724
1.62731e+09,1,2.93386e-07,1,1,0,-1.62731e+09,-0.306945,0.0100041,1.99992,2.24957,4.217,0.441724
1.62731e+09,0.491857,2.93386e-07,3,7,0,-1.62731e+09,-0.306945,0.0100041,1.99992,2.24957,4.21702,0.441724
1.62732e+09,0.0771755,2.93386e-07,6,63,0,-1.62731e+09,-0.306945,0.0100041,1.99992,2.24957,4.21704,0.441724
1.62732e+09,0.747907,2.93386e-07,2,3,0,-1.62732e+09,-0.306945,0.0100041,1.99992,2.24957,4.21704,0.441724
1.62732e+09,0.847136,2.93386e-07,2,3,0,-1.62732e+09,-0.306945,0.0100041,1.99992,2.24957,4.21705,0.441724
1.62733e+09,0.347712,2.93386e-07,3,7,0,-1.62732e+09,-0.306945,0.0100041,1.99992,2.24957,4.21706,0.441724
1.62733e+09,0.926498,2.93386e-07,1,1,0,-1.62733e+09,-0.306945,0.0100041,1.99992,2.24957,4.21706,0.441724
1.62733e+09,0.802587,2.93386e-07,1,1,0,-1.62733e+09,-0.306945,0.0100041,1.99992,2.24957,4.21706,0.441724
1.62733e+09,0.922938,2.93386e-07,2,3,0,-1.62733e+09,-0.306945,0.0100041,1.99992,2.24957,4.21706,0.441724
1.62733e+09,0.814664,2.93386e-07,1,1,0,-1.62733e+09,-0.306945,0.0100041,1.99992,2.24957,4.21706,0.441724
1.62733e+09,0.866341,2.93386e-07,2,3,0,-1.62733e+09,-0.306945,0.0100041,1.99992,2.24957,4.21707,0.441724
1.62733e+09,0.295044,2.93386e-07,4,15,0,-1.62733e+09,-0.306945,0.0100041,1.99992,2.24957,4.21708,0.441724
1.62733e+09,0.543899,2.93386e-07,3,7,0,-1.62733e+09,-0.306945,0.0100041,1.99992,2.24957,4.21708,0.441724
1.62733e+09,0.614674,2.93386e-07,1,1,0,-1.62733e+09,-0.306945,0.0100041,1.99992,2.24957,4.21708,0.441724
1.62734e+09,1,2.93386e-07,1,1,0,-1.62733e+09,-0.306945,0.0100041,1.99992,2.24957,4.21708,0.441724
1.62734e+09,0.861603,2.93386e-07,1,1,0,-1.62734e+09,-0.306945,0.0100041,1.99992,2.24957,4.21708,0.441724
1.62734e+09,0.642819,2.93386e-07,2,3,0,-1.62734e+09,-0.306945,0.0100041,1.99992,2.24957,4.21708,0.441724
1.62734e+09,0.848391,2.93386e-07,2,3,0,-1.62734e+09,-0.306945,0.0100041,1.99992,2.24957,4.21709,0.441724
1.62734e+09,1,2.93386e-07,1,1,0,-1.62734e+09,-0.306945,0.0100041,1.99992,2.24957,4.21709,0.441724
1.62734e+09,0.704387,2.93386e-07,2,3,0,-1.62734e+09,-0.306945,0.0100041,1.99992,2.24957,4.21709,0.441724
1.62734e+09,0.399129,2.93386e-07,4,15,0,-1.62734e+09,-0.306945,0.0100041,1.99992,2.24957,4.21711,0.441724
1.62734e+09,1,2.93386e-07,1,1,0,-1.62734e+09,-0.306945,0.0100041,1.99992,2.24957,4.21711,0.441724
1.62734e+09,0.660307,2.93386e-07,2,3,0,-1.62734e+09,-0.306945,0.0100041,1.99992,2.24957,4.21711,0.441724
1.62734e+09,0.979305,2.93386e-07,2,3,0,-1.62734e+09,-0.306945,0.0100041,1.99992,2.24957,4.21711,0.441724
1.62735e+09,0.866094,2.93386e-07,2,3,0,-1.62734e+09,-0.306945,0.0100041,1.99992,2.24957,4.21711,0.441724
1.62735e+09,0.79482,2.93386e-07,3,7,0,-1.62735e+09,-0.306945,0.0100041,1.99992,2.24957,4.21712,0.441724
1.62735e+09,0.826638,2.93386e-07,2,3,0,-1.62735e+09,-0.306945,0.0100041,1.99992,2.24957,4.21712,0.441724
1.62735e+09,0.738098,2.93386e-07,2,3,0,-1.62735e+09,-0.306945,0.0100041,1.99992,2.24957,4.21712,0.441724
1.62735e+09,0.0963085,2.93386e-07,6,63,0,-1.62735e+09,-0.306945,0.0100041,1.99992,2.24957,4.21712,0.441724
1.62735e+09,0.858123,2.93386e-07,1,1,0,-1.62735e+09,-0.306945,0.0100041,1.99992,2.24957,4.21712,0.441724
1.62735e+09,0.787187,2.93386e-07,1,1,0,-1.62735e+09,-0.306945,0.0100041,1.99992,2.24957,4.21712,0.441724
1.62735e+09,0.887321,2.93386e-07,1,1,0,-1.62735e+09,-0.306945,0.0100041,1.99992,2.24957,4.21712,0.441724
1.62735e+09,0.761223,2.93386e-07,1,1,0,-1.62735e+09,-0.306945,0.0100041,1.99992,2.24957,4.21712,0.441724
1.62735e+09,0.863591,2.93386e-07,2,3,0,-1.62735e+09,-0.306945,0.0100041,1.99992,2.24957,4.21713,0.441724
